207.46.13.101 bot - "2021-12-31 00:21:31" https://arj.af/index.php/arj/article/download/13/13/36 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.72.188 bot - "2021-12-31 07:46:25" https://arj.af/index.php/arj/article/download/13/13/36 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.211 bot - "2021-12-31 08:00:20" https://arj.af/index.php/arj/article/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.72.188 bot - "2021-12-31 08:08:29" https://arj.af/index.php/arj/article/download/9/12/34 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.211 bot - "2021-12-31 08:13:38" https://arj.af/index.php/arj/article/download/13/13/36 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.207 bot - "2021-12-31 08:15:58" https://arj.af/index.php/arj/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.211 bot - "2021-12-31 08:26:07" https://arj.af/index.php/arj/article/download/9/12/34 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.72.190 bot - "2021-12-31 08:27:48" https://arj.af/index.php/arj/article/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.72.186 bot - "2021-12-31 08:34:01" https://arj.af/index.php/arj/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.72.186 bot - "2021-12-31 08:41:50" https://arj.af/index.php/arj/article/download/13/13/36 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
211.20.18.203 - - "2021-12-31 09:32:53" https://arj.af/index.php/arj/article/view/6 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.202 Safari/535.1"
211.20.18.203 - - "2021-12-31 09:32:55" https://arj.af/index.php/arj/article/download/7/5/19 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.202 Safari/535.1"
175.106.38.142 - - "2021-12-31 11:03:51" https://arj.af/index.php/arj/article/view/6 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
175.106.38.142 - - "2021-12-31 11:06:04" https://arj.af/index.php/arj/article/download/6/8/18 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:39" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:40" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:46" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:13:57" https://arj.af/index.php/arj/issue/view/3 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.16.180.225 - - "2021-12-31 11:14:01" https://arj.af/index.php/arj/issue/view/3 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
51.15.224.103 - - "2021-12-31 11:28:47" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
51.158.125.31 - - "2021-12-31 11:37:52" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
212.47.253.25 - - "2021-12-31 11:37:57" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; CrOS x86_64 14150.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.69 Safari/537.36"
175.106.38.142 - - "2021-12-31 11:41:14" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
175.106.38.142 - - "2021-12-31 11:46:04" https://arj.af/index.php/arj/article/view/3 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
116.204.243.237 - - "2021-12-31 12:17:38" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 10; SM-A315F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36"
116.204.243.237 - - "2021-12-31 12:18:10" https://arj.af/index.php/arj/article/view/13 200 "Mozilla/5.0 (Linux; Android 10; SM-A315F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36"
116.204.243.237 - - "2021-12-31 12:18:20" https://arj.af/index.php/arj/article/download/13/13/36 200 "Mozilla/5.0 (Linux; Android 10; SM-A315F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36"
120.231.108.129 - - "2021-12-31 13:21:19" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"
66.249.65.117 bot - "2021-12-31 13:49:50" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
3.137.178.150 - - "2021-12-31 14:04:52" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
87.145.46.156 - - "2021-12-31 14:04:53" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
87.145.46.156 - - "2021-12-31 14:08:15" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
87.145.46.156 - - "2021-12-31 14:08:16" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
87.145.46.156 - - "2021-12-31 14:08:39" https://arj.af/index.php/arj/article/view/20 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
87.145.46.156 - - "2021-12-31 14:08:57" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
87.145.46.156 - - "2021-12-31 14:09:05" https://arj.af/index.php/arj/article/download/20/14/40 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
87.145.46.156 - - "2021-12-31 14:18:54" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
64.207.212.44 - - "2021-12-31 15:20:01" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 9; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
64.207.212.44 - - "2021-12-31 15:20:26" https://arj.af/index.php/arj/article/view/20 200 "Mozilla/5.0 (Linux; Android 9; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
64.207.212.44 - - "2021-12-31 15:21:02" https://arj.af/index.php/arj/article/download/20/14/41 200 "Mozilla/5.0 (Linux; Android 9; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
175.106.38.142 - - "2021-12-31 15:39:35" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
95.91.246.113 - - "2021-12-31 16:14:09" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:95.0) Gecko/20100101 Firefox/95.0"
207.46.13.125 bot - "2021-12-31 17:38:13" https://arj.af/index.php/arj/article/view/7 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
95.108.213.73 bot - "2021-12-31 18:00:27" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
87.250.224.109 bot - "2021-12-31 18:20:02" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
66.249.73.92 bot - "2021-12-31 19:24:27" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.119 bot - "2021-12-31 19:41:00" https://arj.af/index.php/arj/article/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.92 bot - "2021-12-31 19:44:21" https://arj.af/index.php/arj/issue/view/3 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.92 bot - "2021-12-31 19:46:35" https://arj.af/index.php/arj/article/view/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
92.118.160.57 - - "2021-12-31 19:52:52" https://arj.af/index.php/arj/index 200 "Go http package"
66.249.65.119 bot - "2021-12-31 19:56:09" https://arj.af/index.php/arj/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.115 bot - "2021-12-31 20:10:56" https://arj.af/index.php/arj/article/download/7/5/19 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.92 bot - "2021-12-31 20:23:51" https://arj.af/index.php/arj/article/view/9 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.92 bot - "2021-12-31 20:28:48" https://arj.af/index.php/arj/article/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.115 bot - "2021-12-31 20:32:59" https://arj.af/index.php/arj/issue/view/2 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.94 bot - "2021-12-31 21:06:21" https://arj.af/index.php/arj/article/download/6/8/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.90 bot - "2021-12-31 21:20:59" https://arj.af/index.php/arj/issue/view/2 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.90 bot - "2021-12-31 21:32:28" https://arj.af/index.php/arj/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
176.125.228.11 - - "2021-12-31 22:20:57" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:64.0) Gecko/20100101 Firefox/64.0"
176.125.228.11 - - "2021-12-31 22:21:01" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:64.0) Gecko/20100101 Firefox/64.0"
176.125.228.11 - - "2021-12-31 22:21:04" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:64.0) Gecko/20100101 Firefox/64.0"
66.249.65.111 bot - "2021-12-31 22:57:23" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.90 bot - "2021-12-31 23:08:13" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.190 bot - "2021-12-31 23:23:05" https://arj.af/index.php/arj/article/download/6/8/18 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
