114.179.105.53 - - "2023-04-04 01:35:08" https://arj.af/index.php/arj/article/view/59 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
66.249.77.79 bot - "2023-04-04 09:56:58" https://arj.af/index.php/arj/article/download/59/28/144 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.81 bot - "2023-04-04 09:58:02" https://arj.af/index.php/arj/article/download/10/11/50 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.227 bot - "2023-04-04 09:59:59" https://arj.af/index.php/arj/article/download/30/20/68 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.226 bot - "2023-04-04 10:00:04" https://arj.af/index.php/arj/article/download/25/17/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2023-04-04 10:01:31" https://arj.af/index.php/arj/article/view/25 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.81 bot - "2023-04-04 10:05:06" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.227 bot - "2023-04-04 10:14:03" https://arj.af/index.php/arj/article/download/40/23/83 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.227 bot - "2023-04-04 10:16:42" https://arj.af/index.php/arj/article/download/6/8/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.186 bot - "2023-04-04 14:36:18" https://arj.af/index.php/arj/article/download/59/28/144 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.153 bot - "2023-04-04 14:40:57" https://arj.af/index.php/arj/article/view/59 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.152 bot - "2023-04-04 15:34:31" https://arj.af/index.php/arj/article/download/59/28/144 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.188 bot - "2023-04-04 15:35:02" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.174 bot - "2023-04-04 15:46:59" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.188 bot - "2023-04-04 15:49:59" https://arj.af/index.php/arj/article/download/59/28/144 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.153 bot - "2023-04-04 15:56:04" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
166.0.218.9 - - "2023-04-04 16:03:25" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
66.249.79.152 bot - "2023-04-04 16:21:14" https://arj.af/index.php/arj/article/download/14/21/69 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
95.9.48.142 - - "2023-04-04 18:46:53" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 OPR/97.0.0.0"
66.102.9.181 - - "2023-04-04 18:46:54" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 OPR/97.0.0.0,gzip(gfe)"
95.9.48.142 - - "2023-04-04 18:46:56" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 OPR/97.0.0.0"
141.8.142.33 bot - "2023-04-04 18:47:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
115.85.30.27 - - "2023-04-04 19:13:02" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
119.160.30.38 - - "2023-04-04 19:27:57" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
66.249.79.174 bot - "2023-04-04 20:22:10" https://arj.af/index.php/arj/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
20.98.242.240 - - "2023-04-04 20:27:15" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
20.98.242.240 - - "2023-04-04 20:27:18" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
89.187.162.185 - - "2023-04-04 20:51:22" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
66.249.79.169 bot - "2023-04-04 21:22:04" https://arj.af/index.php/arj/issue/view/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.169 bot - "2023-04-04 21:31:37" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.151 bot - "2023-04-04 21:36:39" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.188 bot - "2023-04-04 21:41:59" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
94.130.237.168 bot - "2023-04-04 22:52:38" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)"
66.249.79.169 bot - "2023-04-04 23:16:30" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.146 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.169 bot - "2023-04-04 23:24:26" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.135 bot - "2023-04-04 23:27:56" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.146 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.136 bot - "2023-04-04 23:29:06" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
