31.13.127.11 bot - "2024-04-12 00:50:08" https://arj.af/index.php/arj/article/view/30 200 "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
13.79.134.206 bot - "2024-04-12 12:28:36" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:37" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:38" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:38" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:39" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:40" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:41" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:42" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:43" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:43" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:44" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:45" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:46" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:46" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:48" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:48" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:49" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:50" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:51" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:51" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:52" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:53" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:54" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:55" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:56" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:56" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:57" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:58" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:28:59" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:00" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:01" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:02" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:02" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:03" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:05" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:05" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:06" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:07" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:08" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:08" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:10" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:11" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:12" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:13" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:14" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:15" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:16" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:16" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:17" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:18" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:19" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:19" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:20" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:21" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:22" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:22" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:23" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:24" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:25" https://arj.af/index.php/arj/index 200 ""
13.79.134.206 bot - "2024-04-12 12:29:25" https://arj.af/index.php/arj/index 200 ""
124.156.193.7 - - "2024-04-12 13:45:55" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
114.119.175.185 - - "2024-04-12 13:49:08" https://arj.af/index.php/arj/article/view/42 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
5.2.89.26 - - "2024-04-12 13:51:38" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0"
66.249.69.139 bot - "2024-04-12 13:58:14" https://arj.af/index.php/arj/article/view/42 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
154.37.193.207 - - "2024-04-12 14:00:01" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
190.92.206.5 - - "2024-04-12 14:02:28" https://arj.af/index.php/arj/article/view/5 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
149.71.176.91 - - "2024-04-12 14:08:42" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51"
119.42.146.218 - - "2024-04-12 14:36:52" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0"
139.5.200.122 - - "2024-04-12 14:37:00" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0"
66.249.69.140 bot - "2024-04-12 14:37:33" https://arj.af/index.php/arj/article/download/5/3/20 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
116.213.39.154 - - "2024-04-12 14:39:10" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0"
103.212.99.250 - - "2024-04-12 14:48:18" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0"
35.215.51.230 - - "2024-04-12 16:12:02" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.1; rb.gy/oupwis; 10001807c3) Chrome/84.0.4147.105 Safari/537.36"
66.249.69.141 bot - "2024-04-12 16:19:42" https://arj.af/index.php/arj/article/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
91.134.248.253 bot - "2024-04-12 16:23:43" https://arj.af/index.php/arj/index 200 ""
35.212.252.98 - - "2024-04-12 16:34:53" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.1; rb.gy/oupwis; 10001807c3) Chrome/84.0.4147.105 Safari/537.36"
69.10.48.159 - - "2024-04-12 16:36:08" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
